example_id,source_group_id,split,id,query,active_unit_count,vehicle_unit_count,has_vehicle_target,domains,issue_codes,initial_status,final_status
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17342,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17342,train,17342,关闭短升短降,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17343,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17343,train,17343,今天沧州限什么号,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17344,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17344,train,17344,我想播放一首歌作曲人是李宗盛,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17345,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17345,train,17345,苏州温度是多少,1,0,False,天气,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17346,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17346,train,17346,放两首舞曲歌,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17347,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17347,train,17347,开启后挡风加热,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17348,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17348,train,17348,打开车窗童锁,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17349,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17349,train,17349,打开一下酷我音乐的历史播放,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17350,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17350,train,17350,打开动能回收调到最高,1,1,True,车载控制,split_sens_gt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17351,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17351,train,17351,我想要播一下热门翻唱的歌曲,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17352,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17352,train,17352,打开主驾驶座椅通风打开空调,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17353,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17353,train,17353,给我放首热门翻唱榜里面的歌曲,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17354,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17354,train,17354,关闭座椅加热关闭方向盘加热播放音乐,3,2,True,车载控制|音乐,mixed_domain_example,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17355,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17355,train,17355,我想取消收藏这个电台,1,0,False,收音机,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17356,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17356,train,17356,氛围灯设定一下就50吧,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17357,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17357,train,17357,1月5日空气污染指数怎么样,1,0,False,天气,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17358,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17358,train,17358,关闭烟机的灯,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17359,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17359,train,17359,播放QQ小猪佩奇,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17360,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17360,train,17360,我想吃红烧鸡翅,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17361,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17361,train,17361,雪岭熊风,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17362,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17362,train,17362,把安全提醒播报开关关掉,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17363,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17363,train,17363,空调温度调到二十度导航回家,2,1,True,地图|车载控制,mixed_domain_example,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17364,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17364,train,17364,播放第十三个门徒音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17365,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17365,train,17365,风速降低一挡空调温度调到二十度,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17366,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17366,train,17366,我准备回家了,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17367,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17367,train,17367,关闭副驾座椅动力学,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17368,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17368,train,17368,你有没有好朋友,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17369,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17369,train,17369,我想吹更冷的风,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17370,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17370,train,17370,修改车内空调设置,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17371,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17371,train,17371,关闭空气净化功能,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17372,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17372,train,17372,关闭遮阳帘打开前排玻璃,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17373,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17373,train,17373,黄梅戏,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17374,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17374,train,17374,空调风量调到二挡温度调到二十四度,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17375,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17375,train,17375,放一首心儿,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17376,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17376,train,17376,我想吃什锦龟苓膏,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17377,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17377,train,17377,把后排氛围灯关闭,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17378,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17378,train,17378,关闭低挡关闭座椅加热,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17379,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17379,train,17379,到国庆还有多少天,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17380,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17380,train,17380,洗碗机预约快速洗,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17381,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17381,train,17381,在做什么消毒柜,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17382,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17382,train,17382,关闭所有车窗空调风量调到五挡,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17383,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17383,train,17383,我想吃奥尔良鸡翅,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17384,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17384,train,17384,极速制冷座椅通风,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17385,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17385,train,17385,空调调到二十三度打开副驾车窗打开主驾车窗遮阳帘打开百分之三十导航大沙地今天广州天气怎么样,5,3,True,地图|天气|车载控制,mixed_domain_example,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17386,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17386,train,17386,关闭反光镜关闭空调,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17387,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17387,train,17387,打开驻车舒享打开极速制冷,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17388,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17388,train,17388,打开银河,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17389,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17389,train,17389,我想看满江红,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17390,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17390,train,17390,第一个娃娃的动画片,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17391,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17391,train,17391,把空调风速调到五挡打开座椅通风,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17392,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17392,train,17392,给我说明床前明月光疑是地上霜这句话含义,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17393,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17393,train,17393,小青蛙找妈妈,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17394,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17394,train,17394,全程看一下,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17395,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17395,train,17395,关闭车窗户关闭遮阳帘,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17396,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17396,train,17396,打开二排中空调,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17397,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17397,train,17397,关掉左后车窗关掉所有车灯,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17398,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17398,train,17398,电池电量SOC值设置到百分之二十,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17399,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17399,train,17399,嗯打开空调降低风速,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17400,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17400,train,17400,附近上哪能充电,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17401,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17401,train,17401,空调风速调到最大关闭后排空调,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17402,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17402,train,17402,雾霾有什么,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17403,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17403,train,17403,我想听小说末世胶囊系统,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17404,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17404,train,17404,请播放一首音乐山野间,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17405,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17405,train,17405,开启智能语音助理设置页面,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17406,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17406,train,17406,将车载芳香更改为花香,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17407,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17407,train,17407,播放昨天傍晚的新闻,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17408,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17408,train,17408,打开极速制冷打开座椅通风关闭全部车窗,3,3,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17409,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17409,train,17409,导航方特,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17410,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17410,train,17410,空调温度调到十八度副驾也调到十八度,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17411,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17411,train,17411,请播放歌曲无名的人音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17412,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17412,train,17412,关闭无线充电导航到时代艺境,2,1,True,地图|车载控制,mixed_domain_example,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17413,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17413,train,17413,智能消毒30分钟,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17414,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17414,train,17414,听歌的歌词,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17415,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17415,train,17415,关闭蓝牙打开空调,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17416,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17416,train,17416,帮我打电话给爸爸,1,0,False,打电话,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17417,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17417,train,17417,我想更改一下座椅通风,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17418,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17418,train,17418,巧虎儿歌,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17419,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17419,train,17419,打开左侧电动滑门控制页面,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17420,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17420,train,17420,关闭所有车窗空调内循环,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17421,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17421,train,17421,再大声一点到里则林,1,1,True,车载控制,split_sens_gt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17422,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17422,train,17422,多媒体音量调到百分之二十播放音乐,2,1,True,车载控制|音乐,mixed_domain_example,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17423,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17423,train,17423,打开前排车窗一半打开副驾座椅通风打开后备箱,3,3,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17424,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17424,train,17424,创造一零一里的歌放一首,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17425,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17425,train,17425,主驾座椅调到最后面靠背调到最后面,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17426,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17426,train,17426,后排左右扫风,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17427,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17427,train,17427,副驾屏关闭稻香,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17428,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17428,train,17428,我要听儿歌VOLUME SONG,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17429,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:17429,train,17429,明天有没有有没有未名天有雨下吗,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
